delivery_date,time_code,opening_price_jpy_kwh,highest_price_jpy_kwh,lowest_price_jpy_kwh,last_price_jpy_kwh,average_price_jpy_kwh,total_volume_kwh,number_of_contracts,source
2026-04-07,12,18.78,19.28,14.3,19.28,16.08,207750,107,JEPX public intraday CSV
2026-04-07,13,18.96,19.36,14.0,19.36,15.82,196850,125,JEPX public intraday CSV
2026-04-07,14,19.1,19.1,10.0,14.18,15.95,304700,127,JEPX public intraday CSV
2026-04-07,15,19.99,19.99,6.9,16.2,16.29,224800,162,JEPX public intraday CSV
2026-04-07,16,20.19,20.19,6.92,14.0,16.78,330800,221,JEPX public intraday CSV
2026-04-07,17,21.0,21.78,8.4,16.01,18.34,253050,218,JEPX public intraday CSV
2026-04-07,18,23.0,24.0,1.0,21.0,17.33,170900,172,JEPX public intraday CSV
2026-04-07,19,19.25,30.7,8.27,8.27,18.65,204500,204,JEPX public intraday CSV
2026-04-07,20,100.0,100.0,2.95,17.93,23.76,359950,211,JEPX public intraday CSV
2026-04-07,21,0.08,100.0,0.01,20.01,24.99,394650,236,JEPX public intraday CSV
2026-04-07,22,0.08,30.3,0.01,26.01,20.33,337000,248,JEPX public intraday CSV
2026-04-07,23,0.08,33.5,0.01,23.01,22.26,416200,265,JEPX public intraday CSV
2026-04-07,24,0.08,38.1,0.01,13.98,25.02,487800,293,JEPX public intraday CSV
2026-04-07,25,0.08,30.2,0.01,6.01,20.46,377000,273,JEPX public intraday CSV
2026-04-07,26,0.01,26.7,0.01,18.87,17.65,423000,306,JEPX public intraday CSV
2026-04-07,27,0.01,32.01,0.01,16.41,18.91,343700,301,JEPX public intraday CSV
2026-04-07,28,0.08,30.48,0.01,21.86,20.29,372400,286,JEPX public intraday CSV
2026-04-07,29,0.08,30.3,0.01,16.42,21.09,399950,284,JEPX public intraday CSV
2026-04-07,30,0.08,29.01,0.01,24.8,14.99,497200,319,JEPX public intraday CSV
2026-04-07,31,0.08,29.0,0.01,23.01,14.55,537050,339,JEPX public intraday CSV
2026-04-07,32,23.8,27.49,0.01,18.41,13.6,664000,384,JEPX public intraday CSV
2026-04-07,33,22.0,24.0,6.88,19.0,19.9,531400,322,JEPX public intraday CSV
2026-04-07,34,29.47,29.97,6.93,19.5,22.07,578600,314,JEPX public intraday CSV
2026-04-07,35,27.5,27.5,6.84,20.5,22.42,415250,280,JEPX public intraday CSV
2026-04-07,36,35.34,45.0,7.9,45.0,27.47,320550,224,JEPX public intraday CSV
2026-04-07,37,100.0,100.0,6.87,20.42,30.18,466750,269,JEPX public intraday CSV
2026-04-07,38,100.0,100.0,6.84,22.56,30.18,462500,250,JEPX public intraday CSV
2026-04-07,39,100.0,100.0,9.39,22.3,30.8,381850,242,JEPX public intraday CSV
2026-04-07,40,26.78,30.88,8.04,19.87,22.32,316150,227,JEPX public intraday CSV
2026-04-07,41,28.58,31.68,6.93,23.2,24.21,368950,271,JEPX public intraday CSV
2026-04-07,42,22.84,25.94,6.93,18.24,20.78,367100,249,JEPX public intraday CSV
2026-04-07,43,19.66,22.46,7.03,20.57,18.88,271050,225,JEPX public intraday CSV
2026-04-07,44,20.85,24.05,6.92,24.05,20.32,379600,232,JEPX public intraday CSV
2026-04-07,45,21.4,24.65,6.94,19.0,19.96,183250,168,JEPX public intraday CSV
2026-04-07,46,20.92,24.02,4.0,22.0,19.72,228800,186,JEPX public intraday CSV
2026-04-07,47,20.48,23.68,6.94,20.98,20.34,247450,188,JEPX public intraday CSV
2026-04-07,48,16.5,23.58,7.89,12.96,19.71,331150,229,JEPX public intraday CSV
2026-04-08,1,19.16,20.0,6.93,19.16,18.52,160750,127,JEPX public intraday CSV
2026-04-08,2,17.57,23.04,11.0,19.5,15.15,346000,156,JEPX public intraday CSV
2026-04-08,3,17.17,22.72,6.93,18.98,15.77,304550,140,JEPX public intraday CSV
2026-04-08,4,17.07,45.0,6.93,19.23,17.94,282200,128,JEPX public intraday CSV
2026-04-08,5,17.53,45.0,12.77,22.22,18.05,350000,147,JEPX public intraday CSV
2026-04-08,6,21.08,25.18,8.51,18.83,18.1,310700,141,JEPX public intraday CSV
2026-04-08,7,21.6,45.0,12.79,19.5,22.15,293450,147,JEPX public intraday CSV
2026-04-08,8,21.96,45.0,14.85,19.63,23.71,294600,159,JEPX public intraday CSV
2026-04-08,9,22.75,45.0,0.01,19.91,20.85,340950,176,JEPX public intraday CSV
2026-04-08,10,24.11,29.51,0.01,24.62,15.92,527300,231,JEPX public intraday CSV
2026-04-08,11,24.11,24.64,10.0,24.51,18.0,342400,194,JEPX public intraday CSV
2026-04-08,12,27.73,28.63,9.13,28.23,18.7,400600,218,JEPX public intraday CSV
2026-04-08,13,24.61,30.63,10.0,20.85,18.2,466700,263,JEPX public intraday CSV
2026-04-08,14,21.22,36.22,5.0,20.01,16.72,304500,170,JEPX public intraday CSV
2026-04-08,15,18.76,21.66,5.0,17.4,12.62,202700,134,JEPX public intraday CSV
2026-04-08,16,3.95,36.82,2.0,9.21,13.0,330100,190,JEPX public intraday CSV
2026-04-08,17,13.0,30.0,1.0,8.0,7.4,244700,192,JEPX public intraday CSV
2026-04-08,18,0.2,30.0,0.01,3.0,8.49,217600,163,JEPX public intraday CSV
2026-04-08,19,0.2,20.0,0.01,10.0,4.75,403300,227,JEPX public intraday CSV
2026-04-08,20,0.2,45.0,0.01,12.0,5.34,962200,338,JEPX public intraday CSV
2026-04-08,21,0.2,12.0,0.01,2.01,4.34,1222000,373,JEPX public intraday CSV
2026-04-08,22,0.2,13.01,0.01,8.11,5.06,577650,259,JEPX public intraday CSV
2026-04-08,23,0.2,20.0,0.01,13.93,4.84,415650,242,JEPX public intraday CSV
2026-04-08,24,0.2,20.0,0.01,7.01,5.98,595200,274,JEPX public intraday CSV
2026-04-08,25,0.2,12.0,0.01,0.01,3.69,640550,267,JEPX public intraday CSV
2026-04-08,26,0.2,12.0,0.01,6.0,3.66,789500,287,JEPX public intraday CSV
2026-04-08,27,0.12,20.0,0.01,0.01,2.63,505550,266,JEPX public intraday CSV
2026-04-08,28,0.12,10.79,0.01,5.03,5.01,969300,341,JEPX public intraday CSV
2026-04-08,29,0.12,16.77,0.01,10.0,5.81,865200,303,JEPX public intraday CSV
2026-04-08,30,0.12,25.0,0.01,11.84,5.25,528700,277,JEPX public intraday CSV
2026-04-08,31,0.01,41.75,0.01,12.13,7.98,426400,252,JEPX public intraday CSV
2026-04-08,32,0.01,21.88,0.01,17.4,8.89,410350,250,JEPX public intraday CSV
2026-04-08,33,10.5,29.87,2.62,17.81,13.03,320600,214,JEPX public intraday CSV
2026-04-08,34,23.0,29.51,6.85,24.51,19.02,300650,231,JEPX public intraday CSV
2026-04-08,35,25.64,27.76,8.39,25.74,21.78,250450,220,JEPX public intraday CSV
2026-04-08,36,35.5,36.1,8.49,35.5,27.73,568000,322,JEPX public intraday CSV
2026-04-08,37,35.5,40.0,8.64,20.51,30.31,381000,207,JEPX public intraday CSV
2026-04-08,38,36.13,40.0,8.0,16.74,32.13,449150,221,JEPX public intraday CSV
2026-04-08,39,34.69,45.0,8.52,30.68,33.29,349900,195,JEPX public intraday CSV
2026-04-08,40,35.5,43.9,8.41,43.9,34.16,353400,192,JEPX public intraday CSV
2026-04-08,41,38.94,40.44,8.61,40.05,34.65,341000,189,JEPX public intraday CSV
2026-04-08,42,34.65,38.9,8.59,33.0,31.82,291400,198,JEPX public intraday CSV
2026-04-08,43,35.76,37.25,8.3,27.22,31.42,449550,226,JEPX public intraday CSV
2026-04-08,44,34.01,35.29,8.16,35.29,28.5,352600,197,JEPX public intraday CSV
2026-04-08,45,27.93,30.0,8.09,23.24,27.15,272950,190,JEPX public intraday CSV
2026-04-08,46,25.5,45.0,6.74,20.14,26.98,214350,176,JEPX public intraday CSV
2026-04-08,47,16.51,26.91,8.48,24.92,22.68,134900,153,JEPX public intraday CSV
2026-04-08,48,18.59,22.75,8.39,20.01,20.23,136850,151,JEPX public intraday CSV
2026-04-09,1,19.95,20.34,0.01,19.0,16.5,246950,133,JEPX public intraday CSV
2026-04-09,2,19.38,20.01,10.27,17.07,17.02,175450,108,JEPX public intraday CSV
2026-04-09,3,20.0,20.0,9.3,19.22,17.27,146850,94,JEPX public intraday CSV
2026-04-09,4,18.14,20.4,9.3,20.4,16.45,210450,105,JEPX public intraday CSV
2026-04-09,5,19.99,23.0,9.39,20.11,19.22,146500,94,JEPX public intraday CSV
2026-04-09,6,20.32,30.0,0.01,19.94,22.49,770100,133,JEPX public intraday CSV
2026-04-09,7,21.49,45.0,8.4,20.08,26.59,414100,133,JEPX public intraday CSV
2026-04-09,8,21.99,45.01,8.51,19.91,27.09,415400,130,JEPX public intraday CSV
2026-04-09,9,22.55,45.01,8.55,45.0,27.29,422300,142,JEPX public intraday CSV
2026-04-09,10,24.07,45.0,8.58,24.09,31.34,745900,148,JEPX public intraday CSV
2026-04-09,11,26.6,32.0,8.4,18.99,25.02,793000,200,JEPX public intraday CSV
2026-04-09,12,26.6,30.01,9.4,22.57,26.63,664150,177,JEPX public intraday CSV
2026-04-09,13,24.98,28.0,7.3,20.01,22.88,332400,173,JEPX public intraday CSV
2026-04-09,14,19.66,20.76,7.3,14.91,18.53,150200,125,JEPX public intraday CSV
2026-04-09,15,8.11,19.01,7.61,17.0,14.27,233400,166,JEPX public intraday CSV
2026-04-09,16,16.69,26.82,6.02,15.7,14.9,120350,153,JEPX public intraday CSV
2026-04-09,17,3.0,19.01,0.01,15.77,10.66,133000,143,JEPX public intraday CSV
2026-04-09,18,0.53,20.01,0.01,16.0,10.23,195550,158,JEPX public intraday CSV
2026-04-09,19,0.01,35.0,0.01,16.17,9.08,231550,181,JEPX public intraday CSV
2026-04-09,20,0.2,35.0,0.01,11.54,8.98,405900,216,JEPX public intraday CSV
2026-04-09,21,0.01,21.39,0.01,12.48,8.73,481950,241,JEPX public intraday CSV
2026-04-09,22,0.2,20.98,0.01,12.54,6.7,351450,212,JEPX public intraday CSV
2026-04-09,23,0.2,18.53,0.01,13.52,7.98,352950,217,JEPX public intraday CSV
2026-04-09,24,0.2,18.66,0.01,15.03,8.38,329600,217,JEPX public intraday CSV
2026-04-09,25,0.01,20.01,0.01,16.01,10.94,605300,265,JEPX public intraday CSV
2026-04-09,26,0.01,22.61,0.01,16.01,9.67,404200,226,JEPX public intraday CSV
2026-04-09,27,0.01,22.56,0.01,18.01,10.77,325700,245,JEPX public intraday CSV
2026-04-09,28,0.01,21.68,0.01,18.07,13.29,499750,337,JEPX public intraday CSV
2026-04-09,29,0.01,22.92,0.01,14.83,14.91,518150,332,JEPX public intraday CSV
2026-04-09,30,2.5,25.5,1.91,19.01,19.58,398650,300,JEPX public intraday CSV
2026-04-09,31,22.03,24.42,5.57,13.57,18.0,390750,337,JEPX public intraday CSV
2026-04-09,32,26.0,45.0,0.01,31.02,21.68,752050,476,JEPX public intraday CSV
2026-04-09,33,17.29,65.0,6.57,40.0,26.27,582650,385,JEPX public intraday CSV
2026-04-09,34,19.45,50.0,8.0,45.01,29.06,951500,288,JEPX public intraday CSV
2026-04-09,35,28.3,45.01,11.82,45.01,27.85,739100,261,JEPX public intraday CSV
2026-04-09,36,28.14,44.64,0.01,25.0,27.66,889700,297,JEPX public intraday CSV
2026-04-09,37,19.71,55.0,9.24,30.94,34.15,807300,291,JEPX public intraday CSV
2026-04-09,38,27.6,49.68,9.54,24.16,32.95,573150,228,JEPX public intraday CSV
2026-04-09,39,27.6,45.0,9.39,24.93,31.97,536500,205,JEPX public intraday CSV
2026-04-09,40,28.06,45.0,9.4,20.09,29.21,554800,225,JEPX public intraday CSV
2026-04-09,41,28.41,45.0,0.01,31.02,29.08,562700,265,JEPX public intraday CSV
2026-04-09,42,28.23,41.75,12.14,21.45,28.0,511450,252,JEPX public intraday CSV
2026-04-09,43,27.0,30.1,13.0,21.5,26.66,365900,239,JEPX public intraday CSV
2026-04-09,44,25.38,30.38,12.01,26.4,23.32,210000,181,JEPX public intraday CSV
2026-04-09,45,25.11,28.21,11.5,28.21,23.82,286400,216,JEPX public intraday CSV
2026-04-09,46,22.1,24.5,10.06,18.41,22.04,264600,219,JEPX public intraday CSV
2026-04-09,47,25.37,25.71,10.06,19.61,22.48,275600,255,JEPX public intraday CSV
2026-04-09,48,21.11,24.51,0.12,21.51,14.34,386300,260,JEPX public intraday CSV
2026-04-10,1,30.0,30.0,12.66,18.99,16.87,190450,110,JEPX public intraday CSV
2026-04-10,2,19.48,19.48,11.56,11.56,15.22,299600,139,JEPX public intraday CSV
2026-04-10,3,19.49,19.49,10.99,10.99,14.9,262250,143,JEPX public intraday CSV
2026-04-10,4,19.39,20.9,11.0,19.0,15.8,283350,153,JEPX public intraday CSV
2026-04-10,5,19.45,19.45,11.0,16.89,15.35,346900,139,JEPX public intraday CSV
2026-04-10,6,16.56,19.54,13.9,13.91,16.35,263350,120,JEPX public intraday CSV
2026-04-10,7,19.79,19.79,6.44,15.0,16.58,327750,179,JEPX public intraday CSV
2026-04-10,8,18.42,20.1,9.08,13.91,17.32,276500,177,JEPX public intraday CSV
2026-04-10,9,20.1,22.37,10.95,13.9,18.5,375200,195,JEPX public intraday CSV
2026-04-10,10,20.36,21.0,11.27,19.76,18.61,367150,198,JEPX public intraday CSV
2026-04-10,11,20.48,21.0,9.98,19.88,17.97,417750,223,JEPX public intraday CSV
2026-04-10,12,20.5,21.91,10.97,21.0,17.78,521400,238,JEPX public intraday CSV
2026-04-10,13,19.06,20.56,10.26,18.11,17.71,376200,206,JEPX public intraday CSV
2026-04-10,14,19.81,21.21,14.41,21.21,18.53,340150,188,JEPX public intraday CSV
2026-04-10,15,20.99,21.99,14.98,14.98,18.6,404200,220,JEPX public intraday CSV
2026-04-10,16,22.0,30.0,15.01,17.01,21.0,362450,194,JEPX public intraday CSV
2026-04-10,17,27.5,30.1,8.1,20.42,27.22,571650,238,JEPX public intraday CSV
2026-04-10,18,30.0,43.0,10.0,28.25,30.4,1091150,330,JEPX public intraday CSV
2026-04-10,19,31.03,43.0,11.9,27.89,30.41,932500,321,JEPX public intraday CSV
2026-04-10,20,32.24,45.0,10.51,29.21,32.13,775750,264,JEPX public intraday CSV
2026-04-10,21,29.64,35.0,0.01,21.83,29.44,856700,290,JEPX public intraday CSV
2026-04-10,22,29.29,35.15,8.44,22.0,29.15,830700,271,JEPX public intraday CSV
2026-04-10,23,28.85,35.0,8.37,23.85,29.26,836550,286,JEPX public intraday CSV
2026-04-10,24,28.0,35.0,6.9,26.01,29.05,682300,245,JEPX public intraday CSV
2026-04-10,25,25.0,28.5,8.35,20.01,22.34,393600,290,JEPX public intraday CSV
2026-04-10,26,27.5,45.0,6.68,20.01,24.11,331150,261,JEPX public intraday CSV
2026-04-10,27,28.1,45.0,6.91,27.95,32.47,807850,274,JEPX public intraday CSV
2026-04-10,28,28.74,45.0,6.22,45.0,33.15,835050,306,JEPX public intraday CSV
2026-04-10,29,28.6,45.0,6.22,27.98,33.09,790200,275,JEPX public intraday CSV
2026-04-10,30,27.5,45.0,6.22,26.36,28.94,785850,291,JEPX public intraday CSV
2026-04-10,31,27.5,73.47,6.22,30.41,29.36,944300,289,JEPX public intraday CSV
2026-04-10,32,27.5,50.0,8.65,21.19,30.31,765000,246,JEPX public intraday CSV
2026-04-10,33,27.5,54.0,9.08,19.72,34.19,916500,236,JEPX public intraday CSV
2026-04-10,34,27.5,54.0,9.13,30.15,32.25,860350,269,JEPX public intraday CSV
2026-04-10,35,27.5,55.0,9.45,25.01,32.76,1027950,321,JEPX public intraday CSV
2026-04-10,36,27.5,45.0,8.02,26.01,31.53,861850,299,JEPX public intraday CSV
2026-04-10,37,27.5,50.0,7.79,28.04,30.65,767300,327,JEPX public intraday CSV
2026-04-10,38,27.5,50.0,8.03,27.0,32.28,843900,334,JEPX public intraday CSV
2026-04-10,39,27.5,45.0,6.91,27.0,30.14,704450,282,JEPX public intraday CSV
2026-04-10,40,23.44,45.0,8.02,19.41,25.75,720250,323,JEPX public intraday CSV
2026-04-10,41,20.84,45.0,8.02,19.4,21.22,569900,303,JEPX public intraday CSV
2026-04-10,42,20.66,45.0,0.01,22.0,21.53,766900,361,JEPX public intraday CSV
2026-04-10,43,20.14,30.0,14.7,20.32,23.21,648150,297,JEPX public intraday CSV
2026-04-10,44,17.91,26.01,15.1,18.84,19.38,784900,300,JEPX public intraday CSV
2026-04-10,45,19.31,30.0,9.3,19.8,21.94,664350,267,JEPX public intraday CSV
2026-04-10,46,21.25,30.0,9.3,22.22,19.35,741200,333,JEPX public intraday CSV
2026-04-10,47,20.52,30.0,9.3,21.01,21.21,645600,255,JEPX public intraday CSV
2026-04-10,48,19.71,30.0,9.3,18.77,19.53,860300,246,JEPX public intraday CSV
2026-04-11,1,16.23,26.0,9.79,26.0,15.47,224450,117,JEPX public intraday CSV
2026-04-11,2,17.19,26.0,9.07,18.17,16.2,236800,129,JEPX public intraday CSV
2026-04-11,3,18.92,23.03,9.0,18.91,14.85,181900,115,JEPX public intraday CSV
2026-04-11,4,16.69,26.0,8.94,19.19,20.52,300250,101,JEPX public intraday CSV
2026-04-11,5,16.94,23.0,9.07,19.15,16.94,381700,125,JEPX public intraday CSV
2026-04-11,6,16.68,23.0,9.97,14.02,17.55,416200,116,JEPX public intraday CSV
2026-04-11,7,20.11,26.0,9.0,26.0,15.94,436750,147,JEPX public intraday CSV
2026-04-11,8,20.1,26.0,8.28,16.61,16.05,588150,201,JEPX public intraday CSV
2026-04-11,9,16.12,26.0,8.35,15.2,14.22,618750,209,JEPX public intraday CSV
2026-04-11,10,19.29,26.0,10.0,26.0,13.48,435200,165,JEPX public intraday CSV
2026-04-11,11,16.53,28.52,10.0,28.52,15.51,478750,163,JEPX public intraday CSV
2026-04-11,12,15.73,28.0,10.3,14.99,16.44,407150,149,JEPX public intraday CSV
2026-04-11,13,9.5,21.01,8.17,14.69,16.63,308500,152,JEPX public intraday CSV
2026-04-11,14,12.68,17.09,5.0,17.09,12.86,449050,203,JEPX public intraday CSV
2026-04-11,15,3.6,16.49,3.4,12.0,11.77,534900,185,JEPX public intraday CSV
2026-04-11,16,2.1,15.01,1.95,11.16,11.3,459000,201,JEPX public intraday CSV
2026-04-11,17,0.6,14.76,0.53,13.0,7.7,387050,188,JEPX public intraday CSV
2026-04-11,18,0.01,16.51,0.01,0.01,5.45,347750,227,JEPX public intraday CSV
2026-04-11,19,0.01,11.66,0.01,0.12,4.78,412350,267,JEPX public intraday CSV
2026-04-11,20,0.01,7.5,0.01,0.79,2.15,598550,248,JEPX public intraday CSV
2026-04-11,21,0.01,6.0,0.01,0.01,0.65,690050,316,JEPX public intraday CSV
2026-04-11,22,0.1,7.18,0.01,0.01,0.61,791600,346,JEPX public intraday CSV
2026-04-11,23,0.1,6.0,0.01,0.01,0.7,819650,323,JEPX public intraday CSV
2026-04-11,24,0.01,6.03,0.01,0.01,0.43,700650,266,JEPX public intraday CSV
2026-04-11,25,0.01,6.6,0.01,0.01,0.71,667350,222,JEPX public intraday CSV
2026-04-11,26,0.01,6.01,0.01,0.01,0.6,606850,225,JEPX public intraday CSV
2026-04-11,27,0.01,8.27,0.01,7.41,1.17,634250,303,JEPX public intraday CSV
2026-04-11,28,0.01,11.52,0.01,0.01,1.54,513250,300,JEPX public intraday CSV
2026-04-11,29,0.01,16.31,0.01,0.01,2.48,545550,310,JEPX public intraday CSV
2026-04-11,30,0.01,21.26,0.01,0.01,1.89,491600,261,JEPX public intraday CSV
2026-04-11,31,0.01,16.77,0.01,3.67,4.06,380250,258,JEPX public intraday CSV
2026-04-11,32,0.01,16.76,0.01,1.3,5.33,450750,260,JEPX public intraday CSV
2026-04-11,33,0.99,19.14,0.01,17.49,5.31,495500,274,JEPX public intraday CSV
2026-04-11,34,5.1,17.37,0.01,14.01,7.18,462250,269,JEPX public intraday CSV
2026-04-11,35,16.54,18.53,1.8,10.0,12.47,295400,198,JEPX public intraday CSV
2026-04-11,36,13.01,21.19,0.01,16.87,15.93,487300,232,JEPX public intraday CSV
2026-04-11,37,17.48,21.52,10.54,14.01,17.01,714750,332,JEPX public intraday CSV
2026-04-11,38,10.4,22.55,9.0,17.61,15.89,731300,319,JEPX public intraday CSV
2026-04-11,39,10.85,19.51,9.0,16.47,15.61,660000,297,JEPX public intraday CSV
2026-04-11,40,18.45,19.95,9.0,14.74,15.09,649550,295,JEPX public intraday CSV
2026-04-11,41,17.07,19.0,9.0,14.16,14.51,668800,273,JEPX public intraday CSV
2026-04-11,42,16.26,19.3,9.0,18.9,13.53,721800,288,JEPX public intraday CSV
2026-04-11,43,8.5,19.86,6.0,7.0,12.49,965950,332,JEPX public intraday CSV
2026-04-11,44,5.2,18.6,4.9,18.14,13.42,816200,297,JEPX public intraday CSV
2026-04-11,45,17.41,18.91,1.0,9.75,11.81,808350,332,JEPX public intraday CSV
2026-04-11,46,17.06,20.06,0.9,11.9,10.41,913150,344,JEPX public intraday CSV
2026-04-11,47,17.1,18.6,0.9,18.2,10.56,893450,342,JEPX public intraday CSV
2026-04-11,48,1.5,18.65,0.33,8.73,9.58,662000,274,JEPX public intraday CSV
2026-04-12,1,10.43,18.15,6.6,7.01,13.05,319350,77,JEPX public intraday CSV
2026-04-12,2,17.01,17.63,5.0,17.63,10.07,262300,84,JEPX public intraday CSV
2026-04-12,3,9.31,16.07,7.82,15.28,11.95,363550,94,JEPX public intraday CSV
2026-04-12,4,9.31,16.58,8.59,15.69,13.64,396950,97,JEPX public intraday CSV
2026-04-12,5,11.19,17.12,8.19,9.07,14.35,362800,85,JEPX public intraday CSV
2026-04-12,6,11.94,16.59,1.0,11.0,14.0,429150,103,JEPX public intraday CSV
2026-04-12,7,12.5,17.11,7.05,8.36,13.75,373100,132,JEPX public intraday CSV
2026-04-12,8,11.52,17.38,0.01,9.39,13.15,346000,114,JEPX public intraday CSV
2026-04-12,9,14.66,19.41,7.05,13.41,14.23,392550,131,JEPX public intraday CSV
2026-04-12,10,13.6,17.2,7.05,9.17,13.37,355750,109,JEPX public intraday CSV
2026-04-12,11,13.48,17.6,7.05,14.92,13.04,367350,137,JEPX public intraday CSV
2026-04-12,12,13.26,17.81,7.05,16.71,14.16,368200,141,JEPX public intraday CSV
2026-04-12,13,6.0,14.6,3.0,3.0,10.8,477650,188,JEPX public intraday CSV
2026-04-12,14,0.01,11.81,0.01,11.49,8.47,437800,170,JEPX public intraday CSV
2026-04-12,15,0.01,11.7,0.01,9.93,8.57,403650,178,JEPX public intraday CSV
2026-04-12,16,0.01,9.81,0.01,9.81,6.91,448200,187,JEPX public intraday CSV
2026-04-12,17,0.22,3.02,0.01,0.02,1.25,1033550,223,JEPX public intraday CSV
2026-04-12,18,0.01,0.7,0.01,0.11,0.1,547700,226,JEPX public intraday CSV
2026-04-12,19,0.01,0.21,0.01,0.01,0.05,395000,181,JEPX public intraday CSV
2026-04-12,20,0.01,0.11,0.01,0.01,0.01,496650,110,JEPX public intraday CSV
2026-04-12,21,0.01,0.01,0.01,0.01,0.01,632900,134,JEPX public intraday CSV
2026-04-12,22,0.01,0.01,0.01,0.01,0.01,560000,108,JEPX public intraday CSV
2026-04-12,23,0.01,0.01,0.01,0.01,0.01,530600,128,JEPX public intraday CSV
2026-04-12,24,0.01,0.01,0.01,0.01,0.01,700900,141,JEPX public intraday CSV
2026-04-12,25,0.01,0.01,0.01,0.01,0.01,687350,156,JEPX public intraday CSV
2026-04-12,26,0.01,0.11,0.01,0.01,0.01,619150,128,JEPX public intraday CSV
2026-04-12,27,0.01,0.5,0.01,0.01,0.04,576800,172,JEPX public intraday CSV
2026-04-12,28,0.01,1.0,0.01,0.01,0.09,419850,160,JEPX public intraday CSV
2026-04-12,29,0.01,3.01,0.01,0.02,0.34,611250,242,JEPX public intraday CSV
2026-04-12,30,0.01,2.11,0.01,2.11,0.24,371200,161,JEPX public intraday CSV
2026-04-12,31,0.01,9.95,0.01,0.03,2.77,359700,195,JEPX public intraday CSV
2026-04-12,32,0.01,15.22,0.01,8.4,7.29,336750,217,JEPX public intraday CSV
2026-04-12,33,0.11,21.18,0.01,18.52,7.55,313700,260,JEPX public intraday CSV
2026-04-12,34,16.99,19.88,0.02,3.0,8.51,236400,183,JEPX public intraday CSV
2026-04-12,35,25.25,25.25,1.0,11.37,12.07,307200,190,JEPX public intraday CSV
2026-04-12,36,20.55,24.56,1.0,17.1,15.77,339800,210,JEPX public intraday CSV
2026-04-12,37,22.41,25.67,0.01,14.01,15.85,365500,214,JEPX public intraday CSV
2026-04-12,38,15.11,25.34,8.01,14.89,17.91,246250,188,JEPX public intraday CSV
2026-04-12,39,19.96,25.18,12.89,15.82,18.0,273150,170,JEPX public intraday CSV
2026-04-12,40,17.27,24.88,12.39,16.43,18.05,279600,155,JEPX public intraday CSV
2026-04-12,41,18.31,24.72,7.41,16.48,17.98,265600,157,JEPX public intraday CSV
2026-04-12,42,17.99,24.88,7.6,22.0,17.77,259450,170,JEPX public intraday CSV
2026-04-12,43,17.52,24.5,10.31,19.61,17.47,217050,158,JEPX public intraday CSV
2026-04-12,44,16.51,24.5,7.35,12.0,17.7,235300,159,JEPX public intraday CSV
2026-04-12,45,16.31,24.11,10.5,18.11,16.9,213250,147,JEPX public intraday CSV
2026-04-12,46,16.81,21.28,9.23,16.85,15.97,290050,142,JEPX public intraday CSV
2026-04-12,47,18.73,30.01,7.92,22.0,20.03,427200,173,JEPX public intraday CSV
2026-04-12,48,18.43,61.53,8.06,16.07,28.62,516300,151,JEPX public intraday CSV
2026-04-13,1,16.78,65.0,8.65,61.53,31.51,330100,83,JEPX public intraday CSV
2026-04-13,2,17.0,66.25,8.65,9.27,23.28,306800,93,JEPX public intraday CSV
2026-04-13,3,16.13,22.67,8.94,16.95,18.81,304250,92,JEPX public intraday CSV
2026-04-13,4,16.99,25.86,9.2,13.07,18.58,352000,83,JEPX public intraday CSV
2026-04-13,5,16.65,20.25,9.37,18.98,16.84,329300,75,JEPX public intraday CSV
2026-04-13,6,17.61,20.6,9.65,14.28,17.75,355900,72,JEPX public intraday CSV
2026-04-13,7,17.04,21.14,1.0,7.57,17.54,454550,98,JEPX public intraday CSV
